tradedate,instrumentsymbol,midprice
2025-06-29,CHFPLN,4.5292281
2025-06-29,CHFSEK,11.8661132
2025-06-29,CHFSGD,1.5969317
2025-06-29,CHFZAR,22.3160628
2025-06-29,CNHJPY,20.16507
2025-06-29,EURAUD,1.7945363
2025-06-29,EURCAD,1.6035098
2025-06-29,EURCHF,0.936514
2025-06-29,EURCNH,8.4058563
2025-06-29,EURCZK,24.724113
2025-06-29,EURDKK,7.4599261
2025-06-29,EURGBP,0.8543346
2025-06-29,EURHKD,9.1991179
2025-06-29,EURHUF,399.08884
2025-06-29,EURILS,3.9720209
2025-06-29,EURJPY,169.50465
2025-06-29,EURMXN,22.0597222
2025-06-29,EURNOK,11.8036429
2025-06-29,EURNZD,1.9352252
2025-06-29,EURPLN,4.2416857
2025-06-29,EURRUB,92.495604
2025-06-29,EURSEK,11.1127815
2025-06-29,EURSGD,1.495549
2025-06-29,EURTRY,46.690248
2025-06-29,EURUSD,1.171895
2025-06-29,EURZAR,20.8993059
2025-06-29,FAUUSD,3274.255
2025-06-29,GAGUSD,1.1572
2025-06-29,GAUCNH,755.0868
2025-06-29,GAUUSD,105.277
2025-06-29,GBPAUD,2.1005076
2025-06-29,GBPCAD,1.8769108
2025-06-29,GBPCHF,1.0961912
2025-06-29,GBPCNH,9.8390685
2025-06-29,GBPCZK,28.9396148
2025-06-29,GBPDKK,8.7318557
2025-06-29,GBPHKD,10.7675825
2025-06-29,GBPHUF,467.13414
2025-06-29,GBPJPY,198.40547
2025-06-29,GBPMXN,25.8209406
2025-06-29,GBPNOK,13.8161831
2025-06-29,GBPNZD,2.2651843
2025-06-29,GBPPLN,4.9649
2025-06-29,GBPSEK,13.0075287
2025-06-29,GBPSGD,1.7505425
2025-06-29,GBPTRY,54.6510111
2025-06-29,GBPUSD,1.371705
2025-06-29,GBPZAR,24.4626715
2025-06-29,HKDCNH,0.9137676
2025-06-29,HKDJPY,18.42619
2025-06-29,HKDZAR,2.2718815
2025-06-29,INRJPY,1.688869
2025-06-29,KCFUSD,301.1
2025-06-29,LAUHKD,31235.29
2025-06-29,MXNJPY,7.6838978
2025-06-29,NOKJPY,14.36037
2025-06-29,NOKSEK,0.9414705
2025-06-29,NZDCAD,0.8285908
2025-06-29,NZDCHF,0.4839302
2025-06-29,NZDCNH,4.3436062
2025-06-29,NZDHUF,206.22346
2025-06-29,NZDJPY,87.58911
2025-06-29,NZDSEK,5.7423711
2025-06-29,NZDSGD,0.7728036
2025-06-29,NZDUSD,0.60556
2025-06-29,NZDZAR,10.7994178
2025-06-29,PLNJPY,39.96162
2025-06-29,SEKJPY,15.25313
2025-06-29,SGDJPY,113.33942
2025-06-29,TRYJPY,3.63041
2025-06-29,UKOUSD,66.318
2025-06-29,USDBRL,5.525805
2025-06-29,USDCAD,1.368305
2025-06-29,USDCHF,0.799145
2025-06-29,USDCLP,936.075
2025-06-29,USDCNH,7.172875
2025-06-29,USDCOP,4101.975
2025-06-29,USDCZK,21.09755
2025-06-29,USDDKK,6.365695
2025-06-29,USDGHS,10.4
2025-06-29,USDHKD,7.84978
2025-06-29,USDHUF,340.55
2025-06-29,USDIDR,16205.0
2025-06-29,USDILS,3.3894
2025-06-29,USDINR,85.644
2025-06-29,USDJPY,144.6415
2025-06-29,USDKES,129.05
2025-06-29,USDKRW,1362.491
2025-06-29,USDMXN,18.823975
2025-06-29,USDMYR,4.21875
2025-06-29,USDNOK,10.07227
2025-06-29,USDPHP,56.618
2025-06-29,USDPLN,3.61951
2025-06-29,USDRON,4.33634
2025-06-29,USDRUB,78.928235
2025-06-29,USDSAR,3.7517
2025-06-29,USDSEK,9.482745
2025-06-29,USDSGD,1.27618
2025-06-29,USDTHB,32.598
2025-06-29,USDTRY,39.841665
2025-06-29,USDTWD,28.6845
2025-06-29,USDUGX,3585.0
2025-06-29,USDZAR,17.83377
2025-06-29,USDZMW,23.495
2025-06-29,USOUSD,64.5305
2025-06-29,USTUSD,1.0003
2025-06-29,XAGAUD,55.104244
2025-06-29,XAGEUR,30.706676
2025-06-29,XAGSGD,45.9233
2025-06-29,XAGUSD,35.985
2025-06-29,XALUSD,2597.8
2025-06-29,XAUAUD,5013.9043
2025-06-29,XAUCHF,2616.60451
2025-06-29,XAUCNH,23485.8218
2025-06-29,XAUEUR,2793.98325
2025-06-29,XAUGBP,2386.9965
2025-06-29,XAUHKD,25702.181
2025-06-29,XAUJPY,473593.1546
2025-06-29,XAUSGD,4178.5387
2025-06-29,XAUTHB,106734.1645
2025-06-29,XAUTRY,130451.77083
2025-06-29,XAUUSD,3274.255
2025-06-29,XCUUSD,9882.575
2025-06-29,XNGUSD,3.749
2025-06-29,XNIUSD,15226.5
2025-06-29,XPBUSD,2045.95
2025-06-29,XPDUSD,1135.7
2025-06-29,XPTUSD,1341.65
2025-06-29,XZNUSD,2783.225
2025-06-29,ZARJPY,8.11054
2025-06-29,ZARMXN,1.0555242
2025-06-29,ZCFUSD,427.0
2025-06-29,ZSFUSD,1025.55
2025-06-29,ZWFUSD,542.3
2025-06-30,AUDCAD,0.8956302
2025-06-30,AUDCHF,0.5218897
2025-06-30,AUDCNH,4.7106522
2025-06-30,AUDDKK,4.1653515
2025-06-30,AUDHUF,223.0611
2025-06-30,AUDJPY,94.77432
2025-06-30,AUDNOK,6.6306979
2025-06-30,AUDNZD,1.0795548
2025-06-30,AUDPLN,2.3696952
2025-06-30,AUDSEK,6.2238759
2025-06-30,AUDSGD,0.8368575
2025-06-30,AUDUSD,0.658075
2025-06-30,AUDZAR,11.6714537
2025-06-30,BWPUSD,0.0747
2025-06-30,CADCHF,0.5827066
2025-06-30,CADJPY,105.81858
2025-06-30,CADMXN,13.7747661
2025-06-30,CADSGD,0.9343784
2025-06-30,CADZAR,13.0315544
2025-06-30,CCFUSD,8751.0
2025-06-30,CHFDKK,7.9812876
2025-06-30,CHFHUF,427.41046
2025-06-30,CHFJPY,181.59838
2025-06-30,CHFNOK,12.7051718
2025-06-30,CHFPLN,4.5406056
2025-06-30,CHFSEK,11.9256546
2025-06-30,CHFSGD,1.6035143
2025-06-30,CHFZAR,22.3638335
2025-06-30,CNHJPY,20.11915
2025-06-30,EURAUD,1.7911484
2025-06-30,EURCAD,1.6042066
2025-06-30,EURCHF,0.9347819
2025-06-30,EURCNH,8.4374773
2025-06-30,EURCZK,24.729572
2025-06-30,EURDKK,7.4607628
2025-06-30,EURGBP,0.858458
2025-06-30,EURHKD,9.2527556
2025-06-30,EURHUF,399.53554
2025-06-30,EURILS,3.9734903
2025-06-30,EURJPY,169.75487
2025-06-30,EURMXN,22.097571
2025-06-30,EURNOK,11.8765641
2025-06-30,EURNZD,1.9336428
2025-06-30,EURPLN,4.2444758
2025-06-30,EURRUB,92.1757644
2025-06-30,EURSEK,11.1478856
2025-06-30,EURSGD,1.498936
2025-06-30,EURTRY,46.9286708
2025-06-30,EURUSD,1.17871
2025-06-30,EURZAR,20.9053059
2025-06-30,FAUUSD,3303.045
2025-06-30,GAGUSD,1.1601
2025-06-30,GAUCNH,760.1709
2025-06-30,GAUUSD,106.201
2025-06-30,GBPAUD,2.0864719
2025-06-30,GBPCAD,1.8687073
2025-06-30,GBPCHF,1.0889081
2025-06-30,GBPCNH,9.8286435
2025-06-30,GBPCZK,28.8069685
2025-06-30,GBPDKK,8.6908889
2025-06-30,GBPHKD,10.7783444
2025-06-30,GBPHUF,465.41072
2025-06-30,GBPJPY,197.74395
2025-06-30,GBPMXN,25.7410053
2025-06-30,GBPNOK,13.8347649
2025-06-30,GBPNZD,2.2524607
2025-06-30,GBPPLN,4.9443024
2025-06-30,GBPSEK,12.9859423
2025-06-30,GBPSGD,1.7460797
2025-06-30,GBPTRY,54.666242
2025-06-30,GBPUSD,1.373055
2025-06-30,GBPZAR,24.3521602
2025-06-30,HKDCNH,0.911888
2025-06-30,HKDJPY,18.34641
2025-06-30,HKDZAR,2.25936
2025-06-30,INRJPY,1.6773722
2025-06-30,KCFUSD,296.31
2025-06-30,LAUHKD,31510.419
2025-06-30,MXNJPY,7.68206
2025-06-30,NOKJPY,14.29326
2025-06-30,NOKSEK,0.9386457
2025-06-30,NZDCAD,0.8296292
2025-06-30,NZDCHF,0.4834305
2025-06-30,NZDCNH,4.3635138
2025-06-30,NZDHUF,206.62324
2025-06-30,NZDJPY,87.79019
2025-06-30,NZDSEK,5.7652248
2025-06-30,NZDSGD,0.7751876
2025-06-30,NZDUSD,0.60958
2025-06-30,NZDZAR,10.8113585
2025-06-30,PLNJPY,39.99431
2025-06-30,SEKJPY,15.22754
2025-06-30,SGDJPY,113.25024
2025-06-30,TRYJPY,3.6173
2025-06-30,UKOUSD,66.485
2025-06-30,USDBRL,5.47625
2025-06-30,USDCAD,1.360985
2025-06-30,USDCHF,0.793055
2025-06-30,USDCLP,932.325
2025-06-30,USDCNH,7.15823
2025-06-30,USDCOP,4101.975
2025-06-30,USDCZK,20.9802
2025-06-30,USDDKK,6.3296
2025-06-30,USDGHS,10.5
2025-06-30,USDHKD,7.8499
2025-06-30,USDHUF,338.96
2025-06-30,USDIDR,16170.05
2025-06-30,USDILS,3.37105
2025-06-30,USDINR,85.859
2025-06-30,USDJPY,144.0175
2025-06-30,USDKES,129.05
2025-06-30,USDKRW,1350.4085
2025-06-30,USDMXN,18.74725
2025-06-30,USDMYR,4.21875
2025-06-30,USDNOK,10.0759
2025-06-30,USDPHP,56.344
2025-06-30,USDPLN,3.60095
2025-06-30,USDRON,4.30785
2025-06-30,USDRUB,78.200545
2025-06-30,USDSAR,3.7517
2025-06-30,USDSEK,9.4577
2025-06-30,USDSGD,1.271675
2025-06-30,USDTHB,32.467
2025-06-30,USDTRY,39.813585
2025-06-30,USDTWD,28.8625
2025-06-30,USDUGX,3585.0
2025-06-30,USDZAR,17.73575
2025-06-30,USDZMW,23.495
2025-06-30,USOUSD,64.427
2025-06-30,USTUSD,1.0003
2025-06-30,XAGAUD,54.866087
2025-06-30,XAGEUR,30.631792
2025-06-30,XAGSGD,45.9151
2025-06-30,XAGUSD,36.106
2025-06-30,XALUSD,2600.0
2025-06-30,XAUAUD,5019.2531
2025-06-30,XAUCHF,2619.49635
2025-06-30,XAUCNH,23643.9558
2025-06-30,XAUEUR,2802.25416
2025-06-30,XAUGBP,2405.6174
2025-06-30,XAUHKD,25928.573
2025-06-30,XAUJPY,475696.2833
2025-06-30,XAUSGD,4200.3998
2025-06-30,XAUTHB,107239.962
2025-06-30,XAUTRY,131506.06287
2025-06-30,XAUUSD,3303.045
2025-06-30,XCUUSD,9881.875
2025-06-30,XNGUSD,3.464
2025-06-30,XNIUSD,15145.0
2025-06-30,XPBUSD,2042.975
2025-06-30,XPDUSD,1105.35
2025-06-30,XPTUSD,1360.25
2025-06-30,XZNUSD,2745.625
2025-06-30,ZARJPY,8.12018
2025-06-30,ZARMXN,1.0570317
2025-06-30,ZCFUSD,426.5
2025-06-30,ZSFUSD,1027.9
2025-06-30,ZWFUSD,539.9
2025-07-01,AUDCAD,0.8982235
2025-07-01,AUDCHF,0.520714
2025-07-01,AUDCNH,4.7142813
2025-07-01,AUDDKK,4.1602941
2025-07-01,AUDHUF,222.66659
2025-07-01,AUDJPY,94.40142
2025-07-01,AUDNOK,6.6271042
2025-07-01,AUDNZD,1.0793143
2025-07-01,AUDPLN,2.3704365
2025-07-01,AUDSEK,6.2374294
2025-07-01,AUDSGD,0.8377991
2025-07-01,AUDUSD,0.65829
2025-07-01,AUDZAR,11.588965
2025-07-01,BWPUSD,0.07495
2025-07-01,CADCHF,0.5797153
2025-07-01,CADJPY,105.09791
2025-07-01,CADMXN,13.7352691
2025-07-01,CADSGD,0.932729
2025-07-01,CADZAR,12.9020946
2025-07-01,CCFUSD,8173.1
2025-07-01,CHFDKK,7.9895956
2025-07-01,CHFHUF,427.61786
2025-07-01,CHFJPY,181.29227
2025-07-01,CHFNOK,12.7269567
2025-07-01,CHFPLN,4.5522813
2025-07-01,CHFSEK,11.9786096
2025-07-01,CHFSGD,1.608943
2025-07-01,CHFZAR,22.2559133
2025-07-01,CNHJPY,20.02456
2025-07-01,EURAUD,1.7934877
2025-07-01,EURCAD,1.6109528
2025-07-01,EURCHF,0.9338941
2025-07-01,EURCNH,8.4550054
2025-07-01,EURCZK,24.685425
2025-07-01,EURDKK,7.4614361
2025-07-01,EURGBP,0.858856
2025-07-01,EURHKD,9.2679611
2025-07-01,EURHUF,399.34979
2025-07-01,EURILS,3.988126
2025-07-01,EURJPY,169.30778
2025-07-01,EURMXN,22.1268709
2025-07-01,EURNOK,11.8856296
2025-07-01,EURNZD,1.9357369
2025-07-01,EURPLN,4.2513486
2025-07-01,EURRUB,92.6798475
2025-07-01,EURSEK,11.1867528
2025-07-01,EURSGD,1.5025824
2025-07-01,EURTRY,47.0356838
2025-07-01,EURUSD,1.180635
2025-07-01,EURZAR,20.784666
2025-07-01,FAUUSD,3338.15
2025-07-01,GAGUSD,1.159
2025-07-01,GAUCNH,768.5908
2025-07-01,GAUUSD,107.36
2025-07-01,GBPAUD,2.0882286
2025-07-01,GBPCAD,1.8756961
2025-07-01,GBPCHF,1.0873698
2025-07-01,GBPCNH,9.844497
2025-07-01,GBPCZK,28.7422161
2025-07-01,GBPDKK,8.687645
2025-07-01,GBPHKD,10.7910535
2025-07-01,GBPHUF,464.97875
2025-07-01,GBPJPY,197.13174
2025-07-01,GBPMXN,25.7631904
2025-07-01,GBPNOK,13.8389084
2025-07-01,GBPNZD,2.253855
2025-07-01,GBPPLN,4.9500132
2025-07-01,GBPSEK,13.0251784
2025-07-01,GBPSGD,1.749516
2025-07-01,GBPTRY,54.7655059
2025-07-01,GBPUSD,1.37466
2025-07-01,GBPZAR,24.2004082
2025-07-01,HKDCNH,0.9122832
2025-07-01,HKDJPY,18.26807
2025-07-01,HKDZAR,2.2426363
2025-07-01,INRJPY,1.6729156
2025-07-01,KCFUSD,287.405
2025-07-01,LAUHKD,31845.638
2025-07-01,MXNJPY,7.6516821
2025-07-01,NOKJPY,14.24475
2025-07-01,NOKSEK,0.9411998
2025-07-01,NZDCAD,0.8322168
2025-07-01,NZDCHF,0.4824489
2025-07-01,NZDCNH,4.3678483
2025-07-01,NZDHUF,206.30375
2025-07-01,NZDJPY,87.46425
2025-07-01,NZDSEK,5.7790666
2025-07-01,NZDSGD,0.7762327
2025-07-01,NZDUSD,0.609915
2025-07-01,NZDZAR,10.7373401
2025-07-01,PLNJPY,39.82449
2025-07-01,SEKJPY,15.13467
2025-07-01,SGDJPY,112.67787
2025-07-01,TRYJPY,3.59956
2025-07-01,UKOUSD,67.069
2025-07-01,USDBRL,5.500615
2025-07-01,USDCAD,1.36448
2025-07-01,USDCHF,0.79101
2025-07-01,USDCLP,926.035
2025-07-01,USDCNH,7.161405
2025-07-01,USDCOP,4042.28
2025-07-01,USDCZK,20.9086
2025-07-01,USDDKK,6.31985
2025-07-01,USDGHS,10.5
2025-07-01,USDHKD,7.84998
2025-07-01,USDHUF,338.25
2025-07-01,USDIDR,16219.6
2025-07-01,USDILS,3.37795
2025-07-01,USDINR,85.721
2025-07-01,USDJPY,143.404
2025-07-01,USDKES,129.05
2025-07-01,USDKRW,1355.211
2025-07-01,USDMXN,18.7415
2025-07-01,USDMYR,4.1975
2025-07-01,USDNOK,10.06715
2025-07-01,USDPHP,56.3445
2025-07-01,USDPLN,3.6009
2025-07-01,USDRON,4.29531
2025-07-01,USDRUB,78.5
2025-07-01,USDSAR,3.7517
2025-07-01,USDSEK,9.4752
2025-07-01,USDSGD,1.27269
2025-07-01,USDTHB,32.4655
2025-07-01,USDTRY,39.83931
2025-07-01,USDTWD,28.9225
2025-07-01,USDUGX,3585.0
2025-07-01,USDZAR,17.60465
2025-07-01,USDZMW,23.495
2025-07-01,USOUSD,64.9055
2025-07-01,USTUSD,1.00015
2025-07-01,XAGAUD,54.734995
2025-07-01,XAGEUR,30.518746
2025-07-01,XAGSGD,45.8569
2025-07-01,XAGUSD,36.0315
2025-07-01,XALUSD,2605.3
2025-07-01,XAUAUD,5070.9414
2025-07-01,XAUCHF,2640.51003
2025-07-01,XAUCNH,23905.8441
2025-07-01,XAUEUR,2827.41914
2025-07-01,XAUGBP,2428.3459
2025-07-01,XAUHKD,26204.411
2025-07-01,XAUJPY,478704.0626
2025-07-01,XAUSGD,4248.4301
2025-07-01,XAUTHB,108374.7088
2025-07-01,XAUTRY,132989.59268
2025-07-01,XAUUSD,3338.15
2025-07-01,XCUUSD,9946.725
2025-07-01,XNGUSD,3.425
2025-07-01,XNIUSD,15218.0
2025-07-01,XPBUSD,2043.425
2025-07-01,XPDUSD,1104.9
2025-07-01,XPTUSD,1359.6
2025-07-01,XZNUSD,2716.325
2025-07-01,ZARJPY,8.1458
2025-07-01,ZARMXN,1.0645767
2025-07-01,ZCFUSD,422.8
2025-07-01,ZSFUSD,1028.5
2025-07-01,ZWFUSD,552.25
2025-07-02,AUDCAD,0.8946617
2025-07-02,AUDCHF,0.5214632
2025-07-02,AUDCNH,4.7142925
2025-07-02,AUDDKK,4.1634699
2025-07-02,AUDHUF,223.36998
2025-07-02,AUDJPY,94.59113
2025-07-02,AUDNOK,6.6236767
2025-07-02,AUDNZD,1.0809983
2025-07-02,AUDPLN,2.3789329
2025-07-02,AUDSEK,6.264972
2025-07-02,AUDSGD,0.8379477
2025-07-02,AUDUSD,0.658355
2025-07-02,AUDZAR,11.5665732
2025-07-02,BWPUSD,0.07495
2025-07-02,CADCHF,0.5828608
2025-07-02,CADJPY,105.72838
2025-07-02,CADMXN,13.8331855
2025-07-02,CADSGD,0.9366084
2025-07-02,CADZAR,12.9284329
2025-07-02,CCFUSD,8088.0
2025-07-02,CHFDKK,7.9842059
2025-07-02,CHFHUF,428.35229
2025-07-02,CHFJPY,181.39558
2025-07-02,CHFNOK,12.702097
2025-07-02,CHFPLN,4.5620337
2025-07-02,CHFSEK,12.0142159
2025-07-02,CHFSGD,1.6069161
2025-07-02,CHFZAR,22.1809941
2025-07-02,CNHJPY,20.06476
2025-07-02,EURAUD,1.7921486
2025-07-02,EURCAD,1.6033666
2025-07-02,EURCHF,0.9345396
2025-07-02,EURCNH,8.4487128
2025-07-02,EURCZK,24.656097
2025-07-02,EURDKK,7.4615569
2025-07-02,EURGBP,0.8653531
2025-07-02,EURHKD,9.2618379
2025-07-02,EURHUF,400.31219
2025-07-02,EURILS,3.9772238
2025-07-02,EURJPY,169.52136
2025-07-02,EURMXN,22.1796682
2025-07-02,EURNOK,11.8706131
2025-07-02,EURNZD,1.9373096
2025-07-02,EURPLN,4.2634013
2025-07-02,EURRUB,93.0145913
2025-07-02,EURSEK,11.2277609
2025-07-02,EURSGD,1.5017267
2025-07-02,EURTRY,46.9291346
2025-07-02,EURUSD,1.17987
2025-07-02,EURZAR,20.729018
2025-07-02,FAUUSD,3357.75
2025-07-02,GAGUSD,1.1754
2025-07-02,GAUCNH,773.0291
2025-07-02,GAUUSD,107.93635
2025-07-02,GBPAUD,2.0710027
2025-07-02,GBPCAD,1.8528467
2025-07-02,GBPCHF,1.0799518
2025-07-02,GBPCNH,9.7633127
2025-07-02,GBPCZK,28.4925282
2025-07-02,GBPDKK,8.6225576
2025-07-02,GBPHKD,10.7029581
2025-07-02,GBPHUF,462.59983
2025-07-02,GBPJPY,195.89849
2025-07-02,GBPMXN,25.6307725
2025-07-02,GBPNOK,13.7176526
2025-07-02,GBPNZD,2.2387505
2025-07-02,GBPPLN,4.9267765
2025-07-02,GBPSEK,12.9747741
2025-07-02,GBPSGD,1.7353919
2025-07-02,GBPTRY,54.2311977
2025-07-02,GBPUSD,1.363455
2025-07-02,GBPZAR,23.9544045
2025-07-02,HKDCNH,0.9122069
2025-07-02,HKDJPY,18.30321
2025-07-02,HKDZAR,2.2381106
2025-07-02,INRJPY,1.6752521
2025-07-02,KCFUSD,287.425
2025-07-02,LAUHKD,32032.212
2025-07-02,MXNJPY,7.6430973
2025-07-02,NOKJPY,14.28076
2025-07-02,NOKSEK,0.9458451
2025-07-02,NZDCAD,0.8276254
2025-07-02,NZDCHF,0.4823904
2025-07-02,NZDCNH,4.3610545
2025-07-02,NZDHUF,206.63305
2025-07-02,NZDJPY,87.50349
2025-07-02,NZDSEK,5.7955428
2025-07-02,NZDSGD,0.7751609
2025-07-02,NZDUSD,0.609025
2025-07-02,NZDZAR,10.6998993
2025-07-02,PLNJPY,39.762
2025-07-02,SEKJPY,15.09841
2025-07-02,SGDJPY,112.88429
2025-07-02,TRYJPY,3.61228
2025-07-02,UKOUSD,68.873
2025-07-02,USDBRL,5.462355
2025-07-02,USDCAD,1.358935
2025-07-02,USDCHF,0.79207
2025-07-02,USDCLP,924.175
2025-07-02,USDCNH,7.160715
2025-07-02,USDCOP,4007.31
2025-07-02,USDCZK,20.8973
2025-07-02,USDDKK,6.32405
2025-07-02,USDGHS,10.6
2025-07-02,USDHKD,7.84988
2025-07-02,USDHUF,339.285
2025-07-02,USDIDR,16219.15
2025-07-02,USDILS,3.3709
2025-07-02,USDINR,85.765
2025-07-02,USDJPY,143.678
2025-07-02,USDKES,128.95
2025-07-02,USDKRW,1352.941
2025-07-02,USDMXN,18.7984
2025-07-02,USDMYR,4.21
2025-07-02,USDNOK,10.06095
2025-07-02,USDPHP,56.341
2025-07-02,USDPLN,3.61345
2025-07-02,USDRON,4.290805
2025-07-02,USDRUB,78.83461
2025-07-02,USDSAR,3.7517
2025-07-02,USDSEK,9.5161
2025-07-02,USDSGD,1.27279
2025-07-02,USDTHB,32.359
2025-07-02,USDTRY,39.774835
2025-07-02,USDTWD,28.696
2025-07-02,USDUGX,3585.0
2025-07-02,USDZAR,17.5689
2025-07-02,USDZMW,23.995
2025-07-02,USOUSD,66.732
2025-07-02,USTUSD,1.00055
2025-07-02,XAGAUD,55.53159
2025-07-02,XAGEUR,30.986041
2025-07-02,XAGSGD,46.5326
2025-07-02,XAGUSD,36.5595
2025-07-02,XALUSD,2618.525
2025-07-02,XAUAUD,5100.2119
2025-07-02,XAUCHF,2659.57304
2025-07-02,XAUCNH,24043.8908
2025-07-02,XAUEUR,2845.86437
2025-07-02,XAUGBP,2462.6775
2025-07-02,XAUHKD,26357.935
2025-07-02,XAUJPY,482434.8045
2025-07-02,XAUSGD,4273.7106
2025-07-02,XAUTHB,108653.4323
2025-07-02,XAUTRY,133553.95222
2025-07-02,XAUUSD,3357.75
2025-07-02,XCUUSD,10013.45
2025-07-02,XNGUSD,3.508
2025-07-02,XNIUSD,15352.0
2025-07-02,XPBUSD,2065.3
2025-07-02,XPDUSD,1161.95
2025-07-02,XPTUSD,1423.55
2025-07-02,XZNUSD,2754.425
2025-07-02,ZARJPY,8.17797
2025-07-02,ZARMXN,1.0699816
2025-07-02,ZCFUSD,434.6
2025-07-02,ZSFUSD,1048.6
2025-07-02,ZWFUSD,567.55
2025-07-03,AUDCAD,0.8925039
2025-07-03,AUDCHF,0.5225524
2025-07-03,AUDCNH,4.7113957
2025-07-03,AUDDKK,4.1703124
2025-07-03,AUDHUF,222.91651
2025-07-03,AUDJPY,95.23351
2025-07-03,AUDNOK,6.6111046
2025-07-03,AUDNZD,1.0820702
2025-07-03,AUDPLN,2.3708741
2025-07-03,AUDSEK,6.2989374
2025-07-03,AUDSGD,0.8379658
2025-07-03,AUDUSD,0.657125
2025-07-03,AUDZAR,11.5115815
2025-07-03,BWPUSD,0.075
2025-07-03,CADCHF,0.5854903
2025-07-03,CADJPY,106.70375
2025-07-03,CADMXN,13.7313125
2025-07-03,CADSGD,0.9388932
2025-07-03,CADZAR,12.8980743
2025-07-03,CCFUSD,7901.95
2025-07-03,CHFDKK,7.9806592
2025-07-03,CHFHUF,426.59172
2025-07-03,CHFJPY,182.24683
2025-07-03,CHFNOK,12.6515637
2025-07-03,CHFPLN,4.5371034
2025-07-03,CHFSEK,12.0541744
2025-07-03,CHFSGD,1.6036016
2025-07-03,CHFZAR,22.0295268
2025-07-03,CNHJPY,20.21344
2025-07-03,EURAUD,1.7891573
2025-07-03,EURCAD,1.5968299
2025-07-03,EURCHF,0.9349284
2025-07-03,EURCNH,8.429428
2025-07-03,EURCZK,24.632737
2025-07-03,EURDKK,7.4613449
2025-07-03,EURGBP,0.8608709
2025-07-03,EURHKD,9.2291921
2025-07-03,EURHUF,398.83271
2025-07-03,EURILS,3.9071509
2025-07-03,EURJPY,170.38773
2025-07-03,EURMXN,21.9265699
2025-07-03,EURNOK,11.8283062
2025-07-03,EURNZD,1.9359938
2025-07-03,EURPLN,4.2418668
2025-07-03,EURRUB,92.6942984
2025-07-03,EURSEK,11.2697899
2025-07-03,EURSGD,1.4992526
2025-07-03,EURTRY,46.8198247
2025-07-03,EURUSD,1.1757
2025-07-03,EURZAR,20.5960302
2025-07-03,FAUUSD,3326.17
2025-07-03,GAGUSD,1.18455
2025-07-03,GAUCNH,766.7206
2025-07-03,GAUUSD,106.91955
2025-07-03,GBPAUD,2.0783108
2025-07-03,GBPCAD,1.8549005
2025-07-03,GBPCHF,1.0860262
2025-07-03,GBPCNH,9.7917446
2025-07-03,GBPCZK,28.6137414
2025-07-03,GBPDKK,8.6672054
2025-07-03,GBPHKD,10.720762
2025-07-03,GBPHUF,463.2898
2025-07-03,GBPJPY,197.92484
2025-07-03,GBPMXN,25.4702184
2025-07-03,GBPNOK,13.7399303
2025-07-03,GBPNZD,2.2488782
2025-07-03,GBPPLN,4.9274134
2025-07-03,GBPSEK,13.0911498
2025-07-03,GBPSGD,1.7415534
2025-07-03,GBPTRY,54.3865806
2025-07-03,GBPUSD,1.36571
2025-07-03,GBPZAR,23.9246444
2025-07-03,HKDCNH,0.9133441
2025-07-03,HKDJPY,18.46183
2025-07-03,HKDZAR,2.2316179
2025-07-03,INRJPY,1.6946072
2025-07-03,KCFUSD,286.075
2025-07-03,LAUHKD,31731.249
2025-07-03,MXNJPY,7.770834
2025-07-03,NOKJPY,14.40508
2025-07-03,NOKSEK,0.9527814
2025-07-03,NZDCAD,0.8248115
2025-07-03,NZDCHF,0.4829191
2025-07-03,NZDCNH,4.3540573
2025-07-03,NZDHUF,206.00929
2025-07-03,NZDJPY,88.01047
2025-07-03,NZDSEK,5.8211911
2025-07-03,NZDSGD,0.7744098
2025-07-03,NZDUSD,0.607285
2025-07-03,NZDZAR,10.6384794
2025-07-03,PLNJPY,40.1681
2025-07-03,SEKJPY,15.11898
2025-07-03,SGDJPY,113.64845
2025-07-03,TRYJPY,3.63922
2025-07-03,UKOUSD,68.586
2025-07-03,USDBRL,5.44798
2025-07-03,USDCAD,1.358195
2025-07-03,USDCHF,0.79521
2025-07-03,USDCLP,929.44
2025-07-03,USDCNH,7.16971
2025-07-03,USDCOP,3996.395
2025-07-03,USDCZK,20.95155
2025-07-03,USDDKK,6.3463
2025-07-03,USDGHS,10.6
2025-07-03,USDHKD,7.849955
2025-07-03,USDHUF,339.23
2025-07-03,USDIDR,16244.1
2025-07-03,USDILS,3.323255
2025-07-03,USDINR,85.521
2025-07-03,USDJPY,144.9245
2025-07-03,USDKES,128.95
2025-07-03,USDKRW,1361.8355
2025-07-03,USDMXN,18.6498
2025-07-03,USDMYR,4.22
2025-07-03,USDNOK,10.06065
2025-07-03,USDPHP,56.4245
2025-07-03,USDPLN,3.60795
2025-07-03,USDRON,4.304015
2025-07-03,USDRUB,78.841795
2025-07-03,USDSAR,3.7517
2025-07-03,USDSEK,9.5856
2025-07-03,USDSGD,1.2752
2025-07-03,USDTHB,32.45
2025-07-03,USDTRY,39.822935
2025-07-03,USDTWD,28.6705
2025-07-03,USDUGX,3585.0
2025-07-03,USDZAR,17.5181
2025-07-03,USDZMW,23.995
2025-07-03,USOUSD,66.347
2025-07-03,USTUSD,1.00045
2025-07-03,XAGAUD,56.065437
2025-07-03,XAGEUR,31.336225
